"date","hour","tmean"
"20200825","05","  11.0"
"20200825","06","  13.7"
"20200825","07","  16.8"
"20200825","08","  18.0"
"20200825","09","  20.5"
"20200825","10","  21.5"
"20200825","11","  22.9"
"20200825","12","  23.7"
"20200825","13","  24.9"
"20200825","14","  25.4"
"20200825","15","  26.3"
"20200825","16","  26.1"
"20200825","17","  26.4"
"20200825","18","  26.2"
"20200825","19","  26.4"
"20200825","20","  25.4"
"20200825","21","  25.3"
"20200825","22","  26.2"
"20200825","23","  25.8"
"20200826","00","  25.5"
"20200826","01","  25.5"
"20200826","02","  24.6"
"20200826","03","  23.6"
"20200826","04","  22.4"
"20200826","05","  22.0"
"20200826","06","  22.1"
"20200826","07","  22.6"
"20200826","08","  22.4"
"20200826","09","  22.7"
"20200826","10","  23.3"
"20200826","11","  23.7"
"20200826","12","  24.9"
"20200826","13","  25.7"
"20200826","14","  25.1"
"20200826","15","  24.9"
"20200826","16","  25.6"
"20200826","17","  24.9"
"20200826","18","  24.2"
"20200826","19","  21.8"
"20200826","20","  19.6"
"20200826","21","  18.3"
"20200826","22","  16.6"
"20200826","23","  16.8"
"20200827","00","  15.0"
"20200827","01","  14.9"
"20200827","02","  12.7"
"20200827","03","  11.6"
"20200827","04","  10.1"
"20200827","05","  10.9"
"20200827","06","  12.7"
"20200827","07","  15.5"
"20200827","08","  17.7"
"20200827","09","  21.6"
"20200827","10","  22.4"
"20200827","11","  22.4"
"20200827","12","  23.0"
"20200827","13","  25.1"
"20200827","14","  24.5"
"20200827","15","  24.9"
"20200827","16","  25.7"
"20200827","17","  25.5"
"20200827","18","  23.4"
"20200827","19","  22.1"
"20200827","20","  20.9"
"20200827","21","  19.8"
"20200827","22","  19.1"
"20200827","23","  21.2"
"20200828","00","  18.6"
"20200828","01","  19.8"
"20200828","02","  17.0"
"20200828","03","  21.3"
"20200828","04","  22.2"
"20200828","05","  21.7"
"20200828","06","  22.1"
"20200828","07","  22.4"
"20200828","08","  22.7"
"20200828","09","  22.7"
"20200828","10","  23.1"
"20200828","11","  17.2"
"20200828","12","  19.0"
"20200828","13","  19.7"
"20200828","14","  17.7"
"20200828","15","  17.2"
"20200828","16","  15.9"
"20200828","17","  15.9"
"20200828","18","  16.2"
"20200828","19","  16.5"
"20200828","20","  16.2"
"20200828","21","  16.3"
"20200828","22","  16.7"
"20200828","23","  16.6"
"20200829","00","  16.3"
"20200829","01","  16.3"
"20200829","02","  16.1"
"20200829","03","  16.4"
"20200829","04","  16.5"
"20200829","05","  16.3"
"20200829","06","  16.5"
"20200829","07","  17.5"
"20200829","08","  18.0"
"20200829","09","  18.2"
"20200829","10","  18.4"
"20200829","11","  18.8"
"20200829","12","  18.6"
"20200829","13","  18.6"
"20200829","14","  18.9"
"20200829","15","  18.9"
"20200829","16","  19.0"
"20200829","17","  18.2"
"20200829","18","  17.9"
"20200829","19","  16.7"
"20200829","20","  15.5"
"20200829","21","  14.5"
"20200829","22","  14.7"
"20200829","23","  15.4"
"20200830","00","  14.0"
"20200830","01","  14.0"
"20200830","02","  14.3"
"20200830","03","  14.3"
"20200830","04","  13.5"
"20200830","05","  14.3"
"20200830","06","  13.8"
"20200830","07","  14.2"
"20200830","08","  14.3"
"20200830","09","  14.4"
"20200830","10","  14.2"
"20200830","11","  14.2"
"20200830","12","  14.5"
"20200830","13","  14.6"
"20200830","14","  14.4"
"20200830","15","  14.5"
"20200830","16","  14.3"
"20200830","17","  14.1"
"20200830","18","  13.9"
"20200830","19","  13.7"
"20200830","20","  13.6"
"20200830","21","  13.5"
"20200830","22","  13.8"
"20200830","23","  12.8"
"20200831","00","  12.7"
"20200831","01","  13.2"
"20200831","02","  11.5"
"20200831","03","  11.2"
"20200831","04","  11.6"
"20200831","05","  11.3"
"20200831","06","  11.6"
"20200831","07","  15.3"
"20200831","08","  15.7"
"20200831","09","  17.5"
"20200831","10","  18.5"
"20200831","11","  18.4"
"20200831","12","  19.0"
"20200831","13","  19.1"
"20200831","14","  19.7"
"20200831","15","  18.7"
"20200831","16","  15.7"
"20200831","17","  15.4"
"20200831","18","  15.2"
"20200831","19","  15.1"
"20200831","20","  13.8"
"20200831","21","  14.6"
"20200831","22","  14.4"
"20200831","23","  14.4"
"20200901","00","  13.2"
"20200901","01","  13.4"
"20200901","02","  13.7"
"20200901","03","  13.4"
"20200901","04","  13.4"
"20200901","05","  13.4"
"20200901","06","  13.8"
"20200901","07","  14.4"
"20200901","08","  15.2"
"20200901","09","  16.4"
"20200901","10","  17.4"
"20200901","11","  17.8"
"20200901","12","  19.7"
"20200901","13","  17.2"
"20200901","14","  18.2"
"20200901","15","  19.8"
"20200901","16","  19.4"
"20200901","17","  17.1"
"20200901","18","  15.0"
"20200901","19","  15.3"
"20200901","20","  15.1"
"20200901","21","  14.3"
"20200901","22","  14.1"
"20200901","23","  13.7"
"20200902","00","  13.4"
"20200902","01","  13.0"
"20200902","02","  13.1"
"20200902","03","  12.3"
"20200902","04","  12.3"
"20200902","05","  12.6"
"20200902","06","  13.2"
"20200902","07","  13.9"
"20200902","08","  14.6"
"20200902","09","  16.2"
"20200902","10","  17.7"
"20200902","11","  19.1"
"20200902","12","  20.8"
"20200902","13","  21.4"
"20200902","14","  20.9"
"20200902","15","  20.7"
"20200902","16","  21.1"
"20200902","17","  20.8"
"20200902","18","  19.4"
"20200902","19","  16.0"
"20200902","20","  14.0"
"20200902","21","  13.4"
"20200902","22","  12.7"
"20200902","23","  11.4"
"20200903","00","  11.1"
"20200903","01","  10.2"
"20200903","02","  10.0"
"20200903","03","   9.3"
"20200903","04","   9.0"
"20200903","05","   8.7"
"20200903","06","  11.7"
"20200903","07","  14.7"
"20200903","08","  17.5"
"20200903","09","  19.4"
"20200903","10","  20.0"
"20200903","11","  22.3"
"20200903","12","  23.0"
"20200903","13","  23.4"
"20200903","14","  23.7"
"20200903","15","  23.9"
"20200903","16","  23.6"
"20200903","17","  23.3"
"20200903","18","  22.0"
"20200903","19","  19.2"
"20200903","20","  19.2"
"20200903","21","  18.2"
"20200903","22","  18.5"
"20200903","23","  17.1"
"20200904","00","  14.8"
"20200904","01","  13.1"
"20200904","02","  12.3"
"20200904","03","  12.0"
"20200904","04","  11.9"
"20200904","05","  11.3"
"20200904","06","  13.1"
"20200904","07","  16.7"
"20200904","08","  19.5"
"20200904","09","  22.8"
"20200904","10","  24.5"
"20200904","11","  25.7"
"20200904","12","  26.8"
"20200904","13","  28.0"
"20200904","14","  28.4"
"20200904","15","  29.1"
"20200904","16","  29.0"
"20200904","17","  28.6"
"20200904","18","  26.3"
"20200904","19","  23.0"
"20200904","20","  22.4"
"20200904","21","  18.8"
"20200904","22","  17.7"
"20200904","23","  16.9"
"20200905","00","  17.2"
"20200905","01","  16.4"
"20200905","02","  15.6"
"20200905","03","  16.1"
"20200905","04","  14.6"
"20200905","05","  19.1"
"20200905","06","  23.5"
"20200905","07","  23.6"
"20200905","08","  24.0"
"20200905","09","  25.0"
"20200905","10","  25.9"
"20200905","11","  26.3"
"20200905","12","  26.9"
"20200905","13","  26.6"
"20200905","14","  25.4"
"20200905","15","  24.1"
"20200905","16","  23.3"
"20200905","17","  21.9"
"20200905","18","  20.3"
"20200905","19","  19.3"
"20200905","20","  18.5"
"20200905","21","  16.9"
"20200905","22","  16.9"
"20200905","23","  16.7"
"20200906","00","  16.6"
"20200906","01","  15.7"
"20200906","02","  15.6"
"20200906","03","  13.8"
"20200906","04","  13.9"
"20200906","05","  14.1"
"20200906","06","  14.9"
"20200906","07","  16.0"
"20200906","08","  16.7"
"20200906","09","  17.4"
"20200906","10","  18.0"
"20200906","11","  18.1"
"20200906","12","  18.7"
"20200906","13","  19.4"
"20200906","14","  18.9"
"20200906","15","  19.1"
"20200906","16","  18.1"
"20200906","17","  17.6"
"20200906","18","  16.7"
"20200906","19","  15.3"
"20200906","20","  14.8"
"20200906","21","  12.8"
"20200906","22","  11.4"
"20200906","23","  10.5"
"20200907","00","  10.1"
"20200907","01","  11.6"
"20200907","02","  11.0"
"20200907","03","  10.7"
"20200907","04","   9.4"
"20200907","05","   9.7"
"20200907","06","   9.7"
"20200907","07","  11.7"
"20200907","08","  13.2"
"20200907","09","  15.6"
"20200907","10","  17.8"
"20200907","11","  19.7"
"20200907","12","  20.3"
"20200907","13","  21.9"
"20200907","14","  21.8"
"20200907","15","  22.4"
"20200907","16","  22.3"
"20200907","17","  21.8"
"20200907","18","  19.3"
"20200907","19","  17.7"
"20200907","20","  16.0"
"20200907","21","  13.5"
"20200907","22","  12.1"
"20200907","23","  11.7"
"20200908","00","  10.4"
"20200908","01","   9.9"
"20200908","02","   9.1"
"20200908","03","   9.2"
"20200908","04","   8.8"
"20200908","05","   8.0"
"20200908","06","   9.8"
"20200908","07","  14.3"
"20200908","08","  16.3"
"20200908","09","  18.2"
"20200908","10","  19.8"
"20200908","11","  21.6"
"20200908","12","  23.0"
"20200908","13","  23.2"
"20200908","14","  23.8"
"20200908","15","  24.5"
"20200908","16","  24.5"
"20200908","17","  23.9"
"20200908","18","  20.6"
"20200908","19","  17.8"
"20200908","20","  15.2"
"20200908","21","  14.2"
"20200908","22","  13.2"
"20200908","23","  12.3"
"20200909","00","  11.3"
"20200909","01","  11.1"
"20200909","02","  10.8"
"20200909","03","  10.3"
"20200909","04","   9.7"
"20200909","05","  11.0"
"20200909","06","  10.6"
"20200909","07","  14.9"
"20200909","08","  17.8"
"20200909","09","  20.0"
"20200909","10","  22.6"
"20200909","11","  24.1"
"20200909","12","  25.4"
"20200909","13","  26.1"
"20200909","14","  26.8"
"20200909","15","  27.1"
"20200909","16","  26.5"
"20200909","17","  25.8"
"20200909","18","  22.1"
"20200909","19","  19.1"
"20200909","20","  16.5"
"20200909","21","  15.0"
"20200909","22","  15.5"
"20200909","23","  14.6"
"20200910","00","  13.7"
"20200910","01","  12.4"
"20200910","02","  12.5"
"20200910","03","  11.8"
"20200910","04","  11.7"
"20200910","05","  11.5"
"20200910","06","  13.9"
"20200910","07","  17.6"
"20200910","08","  19.4"
"20200910","09","  20.3"
"20200910","10","  21.9"
"20200910","11","  22.5"
"20200910","12","  24.4"
"20200910","13","  24.8"
"20200910","14","  24.9"
"20200910","15","  24.9"
"20200910","16","  24.1"
"20200910","17","  23.3"
"20200910","18","  21.4"
"20200910","19","  20.1"
"20200910","20","  19.0"
"20200910","21","  17.7"
"20200910","22","  17.1"
"20200910","23","  16.1"
"20200911","00","  15.2"
"20200911","01","  15.7"
"20200911","02","  15.4"
"20200911","03","  14.9"
"20200911","04","  14.8"
"20200911","05","  13.8"
"20200911","06","  14.2"
"20200911","07","  16.5"
"20200911","08","  18.9"
"20200911","09","  20.6"
"20200911","10","  21.8"
"20200911","11","  23.7"
"20200911","12","  24.6"
"20200911","13","  25.4"
"20200911","14","  26.1"
"20200911","15","  26.1"
"20200911","16","  25.8"
"20200911","17","  25.2"
"20200911","18","  23.1"
"20200911","19","  21.3"
"20200911","20","  19.6"
"20200911","21","  18.9"
"20200911","22","  18.8"
"20200911","23","  17.1"
"20200912","00","  16.2"
"20200912","01","  16.3"
"20200912","02","  14.9"
"20200912","03","  14.1"
"20200912","04","  13.8"
"20200912","05","  13.4"
"20200912","06","  13.9"
"20200912","07","  16.7"
"20200912","08","  19.0"
"20200912","09","  21.7"
"20200912","10","  23.6"
"20200912","11","  25.6"
"20200912","12","  26.4"
"20200912","13","  27.4"
"20200912","14","  28.3"
"20200912","15","  28.1"
"20200912","16","  27.6"
"20200912","17","  26.6"
"20200912","18","  22.8"
"20200912","19","  19.7"
"20200912","20","  18.5"
"20200912","21","  17.8"
"20200912","22","  16.4"
"20200912","23","  15.9"
"20200913","00","  14.7"
"20200913","01","  15.8"
"20200913","02","  13.5"
"20200913","03","  12.6"
"20200913","04","  12.7"
"20200913","05","  12.3"
"20200913","06","  12.6"
"20200913","07","  17.0"
"20200913","08","  18.5"
"20200913","09","  21.3"
"20200913","10","  23.0"
"20200913","11","  25.0"
"20200913","12","  26.4"
"20200913","13","  27.6"
"20200913","14","  27.8"
"20200913","15","  28.3"
"20200913","16","  28.0"
"20200913","17","  26.8"
"20200913","18","  24.8"
"20200913","19","  23.1"
"20200913","20","  21.4"
"20200913","21","  18.4"
"20200913","22","  18.3"
"20200913","23","  15.7"
"20200914","00","  15.0"
"20200914","01","  14.5"
"20200914","02","  13.8"
"20200914","03","  13.3"
"20200914","04","  13.7"
"20200914","05","  12.3"
"20200914","06","  13.0"
"20200914","07","  17.2"
"20200914","08","  19.8"
"20200914","09","  22.3"
"20200914","10","  24.3"
"20200914","11","  26.5"
"20200914","12","  28.8"
"20200914","13","  28.8"
"20200914","14","  29.9"
"20200914","15","  30.7"
"20200914","16","  30.2"
"20200914","17","  27.3"
"20200914","18","  22.9"
"20200914","19","  21.2"
"20200914","20","  18.1"
"20200914","21","  18.4"
"20200914","22","  16.3"
"20200914","23","  15.2"
"20200915","00","  14.8"
"20200915","01","  14.3"
"20200915","02","  13.4"
"20200915","03","  14.0"
"20200915","04","  13.6"
"20200915","05","  14.0"
"20200915","06","  14.1"
"20200915","07","  17.9"
"20200915","08","  21.4"
"20200915","09","  25.0"
"20200915","10","  27.7"
"20200915","11","  29.3"
"20200915","12","  30.7"
"20200915","13","  31.0"
"20200915","14","  31.3"
"20200915","15","  31.6"
"20200915","16","  31.2"
"20200915","17","  30.0"
"20200915","18","  26.2"
"20200915","19","  21.6"
"20200915","20","  20.0"
"20200915","21","  19.2"
"20200915","22","  18.5"
"20200915","23","  17.9"
"20200916","00","  16.7"
"20200916","01","  16.6"
"20200916","02","  17.0"
"20200916","03","  15.7"
"20200916","04","  15.1"
"20200916","05","  15.3"
"20200916","06","  17.2"
"20200916","07","  18.4"
"20200916","08","  20.4"
"20200916","09","  22.2"
"20200916","10","  25.6"
"20200916","11","  26.5"
"20200916","12","  27.8"
"20200916","13","  30.4"
"20200916","14","  30.9"
"20200916","15","  30.6"
"20200916","16","  27.6"
"20200916","17","  26.5"
"20200916","18","  24.7"
"20200916","19","  23.0"
"20200916","20","  19.9"
"20200916","21","  19.8"
"20200916","22","  19.2"
"20200916","23","  17.2"
"20200917","00","  17.8"
"20200917","01","  18.0"
"20200917","02","  17.2"
"20200917","03","  16.2"
"20200917","04","  15.4"
"20200917","05","  14.9"
"20200917","06","  15.9"
"20200917","07","  17.6"
"20200917","08","  18.9"
"20200917","09","  20.3"
"20200917","10","  21.6"
"20200917","11","  24.2"
"20200917","12","  25.6"
"20200917","13","  25.9"
"20200917","14","  26.2"
"20200917","15","  25.5"
"20200917","16","  24.3"
"20200917","17","  23.0"
"20200917","18","  21.3"
"20200917","19","  19.1"
"20200917","20","  18.5"
"20200917","21","  17.3"
"20200917","22","  17.4"
"20200917","23","  16.5"
"20200918","00","  16.3"
"20200918","01","  15.2"
"20200918","02","  13.6"
"20200918","03","  12.7"
"20200918","04","  12.7"
"20200918","05","  11.9"
"20200918","06","  12.8"
"20200918","07","  13.1"
"20200918","08","  15.0"
"20200918","09","  17.5"
"20200918","10","  20.3"
"20200918","11","  21.8"
"20200918","12","  23.6"
"20200918","13","  24.9"
"20200918","14","  25.8"
"20200918","15","  26.0"
"20200918","16","  25.3"
"20200918","17","  24.2"
"20200918","18","  21.0"
"20200918","19","  22.9"
"20200918","20","  21.5"
"20200918","21","  20.7"
"20200918","22","  19.6"
"20200918","23","  18.8"
"20200919","00","  15.5"
"20200919","01","  14.1"
"20200919","02","  13.5"
"20200919","03","  12.9"
"20200919","04","  12.2"
"20200919","05","  13.4"
"20200919","06","  13.4"
"20200919","07","  14.9"
"20200919","08","  18.6"
"20200919","09","  20.1"
"20200919","10","  22.0"
"20200919","11","  23.8"
"20200919","12","  24.8"
"20200919","13","  25.1"
"20200919","14","  25.1"
"20200919","15","  24.6"
"20200919","16","  23.9"
"20200919","17","  22.9"
"20200919","18","  21.4"
"20200919","19","  19.7"
"20200919","20","  19.7"
"20200919","21","  17.7"
"20200919","22","  16.9"
"20200919","23","  15.5"
"20200920","00","  15.2"
"20200920","01","  14.5"
"20200920","02","  14.3"
"20200920","03","  14.3"
"20200920","04","  13.9"
"20200920","05","  13.4"
"20200920","06","  12.7"
"20200920","07","  15.5"
"20200920","08","  16.3"
"20200920","09","  18.7"
"20200920","10","  21.5"
"20200920","11","  22.6"
"20200920","12","  23.9"
"20200920","13","  24.3"
"20200920","14","  24.9"
"20200920","15","  24.4"
"20200920","16","  25.3"
"20200920","17","  23.1"
"20200920","18","  20.7"
"20200920","19","  17.4"
"20200920","20","  16.4"
"20200920","21","  15.5"
"20200920","22","  14.3"
"20200920","23","  13.3"
"20200921","00","  13.6"
"20200921","01","  13.9"
"20200921","02","  11.3"
"20200921","03","  11.3"
"20200921","04","  10.8"
"20200921","05","  10.4"
"20200921","06","  10.7"
"20200921","07","  14.3"
"20200921","08","  18.1"
"20200921","09","  20.1"
